Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2025-12-30 12:55:54,"Midday Workout",1h 2m,"Incline Bench Press (Dumbbell)",2,65.0,10.0,0,0.0,
2025-12-30 12:55:54,"Midday Workout",1h 2m,"Incline Bench Press (Dumbbell)",3,65.0,8.0,0,0.0,
2025-12-30 12:55:54,"Midday Workout",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",W,35.0,8.0,0,0.0,
2025-12-30 12:55:54,"Midday Workout",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",1,77.5,7.0,0,0.0,
2025-12-30 12:55:54,"Midday Workout",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",2,62.5,9.0,0,0.0,
2025-12-30 12:55:54,"Midday Workout",1h 2m,"Triceps Extension (Dumbbell)",1,40.0,8.0,0,0.0,
2025-12-30 12:55:54,"Midday Workout",1h 2m,"Triceps Extension (Dumbbell)",2,40.0,8.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Squat (Barbell)",1,45.0,10.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Squat (Barbell)",2,135.0,5.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Squat (Barbell)",3,185.0,3.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Squat (Barbell)",4,225.0,3.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Squat (Barbell)",5,245.0,8.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Squat (Barbell)",6,245.0,8.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Standing Calf Raise (Dumbbell)",1,75.0,8.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Standing Calf Raise (Dumbbell)",2,60.0,10.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Seated Leg Curl (Machine)",1,165.0,7.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Seated Leg Curl (Machine)",2,165.0,8.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Leg Extension (Machine)",1,245.0,14.0,0,0.0,
2026-01-02 11:59:31,"Legs",47m,"Leg Extension (Machine)",2,245.0,8.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Bench Press (Barbell)",2,135.0,6.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Bench Press (Barbell)",3,155.0,4.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Bench Press (Barbell)",4,185.0,3.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Bench Press (Barbell)",5,205.0,4.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Bench Press (Barbell)",6,190.0,8.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Incline Bench Press (Dumbbell)",1,50.0,8.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Incline Bench Press (Dumbbell)",3,75.0,8.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Bicep Curl (Dumbbell)",1,40.0,9.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Bicep Curl (Dumbbell)",2,45.0,8.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Hammer Curl (Dumbbell)",1,40.0,9.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Hammer Curl (Dumbbell)",2,35.0,10.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Chest Dip",1,0.0,15.0,0,0.0,
2026-01-03 12:16:26,"Midday Workout",59m,"Chest Dip",2,0.0,15.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Pull Up",W,0.0,3.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Pull Up",1,0.0,10.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Pull Up",2,0.0,9.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Pull Up",3,0.0,10.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Incline Row (Dumbbell)",1,90.0,5.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Incline Row (Dumbbell)",2,70.0,8.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Incline Row (Dumbbell)",3,70.0,8.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Triceps Pushdown (Cable - Straight Bar)",W,35.0,8.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Triceps Pushdown (Cable - Straight Bar)",1,80.0,8.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,8.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Triceps Extension",1,40.0,9.0,0,0.0,
2026-01-04 13:02:27,"Midday Workout",1h 1m,"Triceps Extension",2,40.0,9.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Bench Press (Barbell)",2,135.0,5.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Bench Press (Barbell)",3,155.0,4.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Bench Press (Barbell)",4,185.0,3.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Bench Press (Barbell)",5,210.0,3.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Bench Press (Barbell)",6,185.0,10.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Incline Bench Press (Dumbbell)",1,50.0,8.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Incline Bench Press (Dumbbell)",2,70.0,12.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Incline Bench Press (Dumbbell)",3,75.0,9.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Triceps Pushdown (Cable - Straight Bar)",W,45.0,8.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Triceps Pushdown (Cable - Straight Bar)",1,85.0,7.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,10.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Triceps Extension",1,45.0,9.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Triceps Extension",2,45.0,9.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Chest Fly (Band)",1,25.0,8.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Chest Fly (Band)",2,25.0,6.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Hanging Leg Raise",1,0.0,6.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Hanging Leg Raise",2,0.0,6.0,0,0.0,
2026-01-09 12:30:41,"Chest and Triceps",56m,"Chest Dip",1,0.0,15.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Front Lever Tuck Hold",1,0,0.0,0,20.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Front Lever Tuck Hold",2,0,0.0,0,20.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Front Lever Tuck Hold",3,0,0.0,0,15.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Pull Up",W,0.0,3.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Pull Up",1,0.0,5.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Pull Up",2,0.0,5.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Pull Up",3,0.0,4.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Bicep Curl (Dumbbell)",1,45.0,7.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Bicep Curl (Dumbbell)",2,45.0,6.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Bicep Curl (Dumbbell)",3,35.0,10.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Hammer Curl (Dumbbell)",1,35.0,10.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Hammer Curl (Dumbbell)",2,35.0,10.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Bent Over Row (Dumbbell)",1,75.0,8.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Bent Over Row (Dumbbell)",2,85.0,6.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Pull Up",1,0.0,10.0,0,0.0,
2026-01-10 12:14:00,"Midday Workout",1h 1m,"Pull Up",2,0.0,7.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Deadlift (Barbell)",1,155.0,5.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Deadlift (Barbell)",2,265.0,4.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Deadlift (Barbell)",3,355.0,3.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Deadlift (Barbell)",4,405.0,1.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Squat (Barbell)",1,45.0,6.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Squat (Barbell)",2,135.0,5.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Squat (Barbell)",3,185.0,3.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Squat (Barbell)",4,225.0,2.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Squat (Barbell)",5,255.0,5.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Squat (Barbell)",6,275.0,4.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Seated Leg Curl (Machine)",1,240.0,5.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Seated Leg Curl (Machine)",2,200.0,10.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Leg Extension (Machine)",1,270.0,9.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Leg Extension (Machine)",2,270.0,7.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Standing Calf Raise (Dumbbell)",1,60.0,8.0,0,0.0,
2026-01-11 15:44:07,"Afternoon Workout",1h 4m,"Standing Calf Raise (Dumbbell)",2,60.0,8.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Seated Overhead Press (Dumbbell)",1,30.0,8.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Seated Overhead Press (Dumbbell)",2,50.0,6.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Seated Overhead Press (Dumbbell)",3,70.0,7.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Seated Overhead Press (Dumbbell)",4,65.0,8.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Handstand practice",1,0,0.0,0,20.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Handstand practice",2,0,0.0,0,20.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Handstand practice",3,0,0.0,0,20.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Lateral Raise (Dumbbell)",1,20.0,8.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Lateral Raise (Dumbbell)",2,20.0,8.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Front Raise (Dumbbell)",1,15.0,6.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"Front Raise (Dumbbell)",2,15.0,6.0,0,0.0,
2026-01-12 12:50:51,"Midday Workout",57m,"L Sit",1,0,0.0,0,30.0,
2026-01-12 12:50:51,"Midday Workout",57m,"L Sit",2,0,0.0,0,30.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Bench Press (Barbell)",2,135.0,5.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Bench Press (Barbell)",3,155.0,4.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Bench Press (Barbell)",4,185.0,3.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Bench Press (Barbell)",5,215.0,3.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Bench Press (Barbell)",6,185.0,10.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Incline Bench Press (Dumbbell)",1,50.0,6.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Incline Bench Press (Dumbbell)",2,70.0,3.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Incline Bench Press (Dumbbell)",3,80.0,9.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Incline Bench Press (Dumbbell)",4,80.0,7.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Skullcrusher (Barbell)",1,60.0,8.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Skullcrusher (Barbell)",2,70.0,10.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Triceps Pushdown (Cable - Straight Bar)",W,45.0,8.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Triceps Pushdown (Cable - Straight Bar)",1,87.5,6.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Triceps Pushdown (Cable - Straight Bar)",2,77.5,9.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Chest Fly",1,17.5,7.0,0,0.0,
2026-01-14 12:47:32,"Chest and Triceps",1h,"Chest Fly",2,13.6,9.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Pull Up",1,50.0,5.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Pull Up",2,50.0,5.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Pull Up",3,50.0,7.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Bent Over Row (Barbell)",1,135.0,5.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Bent Over Row (Barbell)",2,175.0,8.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Bent Over Row (Barbell)",3,175.0,5.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Bicep Curl (Dumbbell)",1,45.0,6.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Bicep Curl (Dumbbell)",2,45.0,6.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Bicep Curl (Dumbbell)",3,35.0,10.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Hammer Curl (Dumbbell)",1,35.0,9.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Hammer Curl (Dumbbell)",2,35.0,9.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Iso-Lateral Row (Machine)",1,120.0,9.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Iso-Lateral Row (Machine)",2,120.0,9.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Reverse Fly (Machine)",1,20.0,9.0,0,0.0,
2026-01-15 10:52:19,"Morning Workout",1h 20m,"Reverse Fly (Machine)",2,20.0,7.0,0,0.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Handstand practice",1,0,0.0,0,20.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Handstand practice",2,0,0.0,0,20.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Handstand practice",3,0,0.0,0,20.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Handstand practice",4,0,0.0,0,20.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Seated Overhead Press (Dumbbell)",1,30.0,8.0,0,0.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Seated Overhead Press (Dumbbell)",2,50.0,4.0,0,0.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Seated Overhead Press (Dumbbell)",3,60.0,11.0,0,0.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Seated Overhead Press (Dumbbell)",4,60.0,9.0,0,0.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Lateral Raise (Dumbbell)",1,20.0,8.0,0,0.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Lateral Raise (Dumbbell)",2,15.0,12.0,0,0.0,
2026-01-16 12:59:55,"Midday Workout",58m,"Front Raise (Dumbbell)",1,15.0,6.0,0,0.0,
2026-01-16 12:59:55,"Midday Workout",58m,"L Sit",1,0,0.0,0,30.0,
2026-01-16 12:59:55,"Midday Workout",58m,"L Sit",2,0,0.0,0,30.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",1,45.0,10.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",2,135.0,5.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",3,185.0,3.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",4,225.0,3.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",5,245.0,3.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",6,275.0,3.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",7,295.0,3.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",8,275.0,3.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Squat (Barbell)",9,245.0,3.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Romanian Deadlift (Barbell)",1,225.0,8.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Romanian Deadlift (Barbell)",2,225.0,5.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Leg Extension (Machine)",1,270.0,8.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Leg Extension (Machine)",2,270.0,9.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Seated Leg Curl (Machine)",1,200.0,8.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Seated Leg Curl (Machine)",2,200.0,8.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Seated Calf Raise (Plate Loaded)",1,90.0,12.0,0,0.0,
2026-01-17 11:58:28,"Legs",1h 9m,"Seated Calf Raise (Plate Loaded)",2,115.0,12.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Bench Press (Barbell)",2,135.0,5.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Bench Press (Barbell)",3,155.0,5.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Bench Press (Barbell)",4,185.0,3.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Bench Press (Barbell)",5,205.0,5.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Bench Press (Barbell)",6,195.0,5.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Bench Press (Barbell)",7,185.0,9.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Incline Bench Press (Dumbbell)",1,50.0,6.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Incline Bench Press (Dumbbell)",2,70.0,3.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Incline Bench Press (Dumbbell)",3,80.0,9.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Incline Bench Press (Dumbbell)",4,70.0,10.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Skullcrusher (Barbell)",1,70.0,7.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Skullcrusher (Barbell)",2,70.0,5.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",W,52.5,8.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",1,82.5,8.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",2,82.5,6.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"L Sit",1,0,0.0,0,20.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"L Sit",2,0,0.0,0,20.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Chest Fly",1,200.0,7.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Chest Fly",2,200.0,4.0,0,0.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Handstand practice",1,0,0.0,0,20.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Handstand practice",2,0,0.0,0,20.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Handstand practice",3,0,0.0,0,20.0,
2026-01-18 12:14:10,"Chest and Triceps",1h 13m,"Handstand practice",4,0,0.0,0,20.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Pull Up",1,55.0,5.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Pull Up",2,55.0,5.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Pull Up",3,55.0,5.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Pull Up",4,45.0,7.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Bent Over Row (Barbell)",1,135.0,5.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Bent Over Row (Barbell)",2,185.0,5.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Bent Over Row (Barbell)",3,175.0,7.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Bicep Curl (Dumbbell)",1,45.0,6.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Bicep Curl (Dumbbell)",2,40.0,9.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Bicep Curl (Dumbbell)",3,40.0,7.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Hammer Curl (Dumbbell)",1,35.0,8.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Hammer Curl (Dumbbell)",2,30.0,10.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Iso-Lateral Row (Machine)",1,145.0,8.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"Iso-Lateral Row (Machine)",2,125.0,12.0,0,0.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"L Sit",1,0,0.0,0,20.0,
2026-01-19 11:18:10,"Morning Workout",1h 16m,"L Sit",2,0,0.0,0,20.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Bench Press (Barbell)",2,135.0,5.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Bench Press (Barbell)",3,155.0,3.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Bench Press (Barbell)",4,185.0,3.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Bench Press (Barbell)",5,205.0,5.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Bench Press (Barbell)",6,185.0,10.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Bench Press (Barbell)",7,175.0,10.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Incline Bench Press (Dumbbell)",1,50.0,6.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Incline Bench Press (Dumbbell)",2,70.0,3.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Incline Bench Press (Dumbbell)",3,80.0,9.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Incline Bench Press (Dumbbell)",4,70.0,9.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",W,50.0,8.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",1,80.0,8.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",2,87.5,7.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Skullcrusher (Barbell)",1,60.0,9.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Skullcrusher (Barbell)",2,60.0,7.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"L Sit",1,0,0.0,0,20.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"L Sit",2,0,0.0,0,20.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Chest Fly",1,27.0,10.0,0,0.0,
2026-01-21 12:46:00,"Chest and Triceps",1h 14m,"Chest Fly",2,27.0,10.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Pull Up",1,60.0,4.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Pull Up",2,55.0,5.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Pull Up",3,55.0,5.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Pull Up",4,45.0,7.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Bent Over Row (Barbell)",1,135.0,5.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Bent Over Row (Barbell)",2,175.0,7.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Bent Over Row (Barbell)",3,175.0,7.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Bicep Curl (Dumbbell)",1,45.0,6.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Bicep Curl (Dumbbell)",2,40.0,8.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Bicep Curl (Dumbbell)",3,35.0,10.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Hammer Curl (Dumbbell)",1,35.0,9.0,0,0.0,
2026-01-22 11:33:29,"Morning Workout",1h 25m,"Hammer Curl (Dumbbell)",2,35.0,9.0,0,0.0,
